system:index,LST,NDBI,NDVI,NDWI,QA_PIXEL,QA_RADSAT,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_ATRAN,ST_B10,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,.geo,longitude,latitude
76,49.324769059999994,0.0067280334728033,0.082992700729927,-0.1113025241554939,21824.0,0.0,9489.0,10337.0,11865.0,12563.0,14837.0,15038.0,13778.0,224.0,6372.0,50753.0,10081.0,1465.0,9716.0,75.0,225.0,11211.0,3060.0,"{""type"":""Point"",""coordinates"":[81.67062697267329,21.271402357116948]}",81.67062697267329,21.271402357116948
77,45.47266051999998,0.0375905797101449,0.1298469484637879,-0.1524754009452235,21824.0,0.0,8944.0,9573.0,10939.0,11456.0,14875.0,16037.0,14081.0,224.0,5971.0,49626.0,671.0,1578.0,9711.0,107.0,259.0,10478.0,3342.0,"{""type"":""Point"",""coordinates"":[81.50133075024883,21.207087473731647]}",81.50133075024883,21.207087473731647
78,49.71100532000003,0.0522925727945814,0.1094527363184079,-0.1395265280051099,21824.0,0.0,8898.0,9367.0,10777.0,11456.0,14272.0,15847.0,13820.0,224.0,5972.0,50866.0,369.0,1576.0,9555.0,193.0,304.0,10629.0,3340.0,"{""type"":""Point"",""coordinates"":[81.52404655613084,21.166092554420917]}",81.52404655613084,21.166092554420917
79,46.15284650000001,-0.0076646186309191,0.1348640525616831,-0.1476991588322612,21824.0,0.0,9531.0,10229.0,12057.5,12377.5,16236.5,15989.5,14147.0,224.0,5900.0,49825.0,5427.5,1594.0,9710.0,84.0,315.0,10665.5,3388.5,"{""type"":""Point"",""coordinates"":[81.63313068535989,21.209937270544774]}",81.63313068535989,21.209937270544774
80,45.68799578000005,0.0660109817172509,0.124559555377965,-0.1424037787372227,21824.0,0.0,9376.0,10003.0,11620.0,12050.0,15479.0,17667.0,15345.0,224.0,6035.0,49689.0,306.0,1557.0,9623.0,93.0,271.0,10590.0,3293.0,"{""type"":""Point"",""coordinates"":[81.71139098901959,21.328553039154617]}",81.71139098901959,21.328553039154617
81,41.41888879999999,-0.0157355430811725,0.1574843124911155,-0.1487363456810028,21824.0,0.0,8406.0,8986.0,10559.5,10372.0,14249.5,13808.0,12044.0,224.0,6186.0,48440.0,189.0,1520.0,9692.0,56.0,463.5,10148.5,3196.0,"{""type"":""Point"",""coordinates"":[81.59925555632674,21.359498340135485]}",81.59925555632674,21.359498340135485
82,46.84328654000001,0.0183875058399519,0.1158106365222669,-0.1333294804369184,21824.0,0.0,9036.5,9628.5,11247.0,11654.5,14707.5,15258.5,13409.5,224.0,5896.5,50027.0,5207.5,1595.5,9692.0,68.0,345.5,10732.0,3392.5,"{""type"":""Point"",""coordinates"":[81.71460565127786,21.242742690426272]}",81.71460565127786,21.242742690426272
83,46.59718910000004,-0.0090502632148265,0.1139860279043847,-0.1262475853187379,21824.0,0.0,8817.5,9399.5,10855.5,11129.0,13992.5,13741.5,12191.0,224.0,6191.0,49955.0,354.0,1517.5,9687.0,197.0,403.0,10542.0,3190.5,"{""type"":""Point"",""coordinates"":[81.59976428685722,21.358314776023892]}",81.59976428685722,21.358314776023892
84,45.59229121999999,0.0093069370262577,0.1545285128587402,-0.1626318357542318,21824.0,0.0,9041.0,9632.0,11155.0,11342.0,15488.0,15779.0,13596.0,224.0,6034.0,49661.0,309.0,1557.0,9716.0,36.0,264.0,10420.0,3294.0,"{""type"":""Point"",""coordinates"":[81.74527888977673,21.32168363734033]}",81.74527888977673,21.32168363734033
85,45.115477430000055,0.0009269914333205473,0.1827143208521749,-0.1864631970542459,21824.0,0.0,8916.0,9424.0,10715.5,10799.0,15627.5,15656.5,12867.5,224.0,6189.5,49521.5,199.5,1518.0,9483.0,418.0,532.5,10279.5,3191.5,"{""type"":""Point"",""coordinates"":[81.58931944977763,21.35549518124678]}",81.58931944977763,21.35549518124678
86,56.71623731,0.0613739374485862,0.1006411832573622,-0.137362207802361,21824.0,0.0,8867.0,9515.0,11034.0,11887.5,14548.0,16450.5,14272.0,224.0,6361.5,52915.5,13953.5,1466.0,9664.0,140.0,247.0,11953.0,3062.5,"{""type"":""Point"",""coordinates"":[81.70255937169078,21.159177956211337]}",81.70255937169078,21.159177956211337
87,48.24638375000001,0.0335051933801313,0.1633646347862273,-0.1824049725077695,21793.0,0.0,9266.0,9934.0,11115.0,11560.0,16074.5,17189.0,14059.0,224.0,5895.0,50437.5,5520.5,1595.5,9683.0,51.0,448.0,10892.5,3392.5,"{""type"":""Point"",""coordinates"":[81.64800765209118,21.186100094038196]}",81.64800765209118,21.186100094038196
88,40.24308991999999,0.0578162088843675,0.0504725897920604,-0.0553603646377362,21824.0,0.0,8550.0,8911.0,9948.0,10046.0,11114.0,12478.0,11695.0,224.0,6039.0,48096.0,266.0,1555.0,9665.0,85.0,286.0,10112.0,3289.0,"{""type"":""Point"",""coordinates"":[81.6807097812972,21.37316720126558]}",81.6807097812972,21.37316720126558
89,44.28318955999998,0.0593706130088909,0.1367074291369195,-0.1585734870317003,21824.0,0.0,9614.0,10032.0,11679.0,12213.0,16081.0,18111.0,16179.0,224.0,6034.0,49278.0,344.0,1557.0,9669.0,115.0,272.0,10491.0,3293.0,"{""type"":""Point"",""coordinates"":[81.70499279490541,21.32876016000024]}",81.70499279490541,21.32876016000024
90,51.744727220000016,-0.0241741551702316,0.183949668971067,-0.1994367449788779,21824.0,0.0,8626.0,9343.0,10802.0,11155.0,16184.0,15420.0,12841.0,224.0,6365.0,51461.0,10373.0,1468.0,9699.0,106.0,233.0,11451.0,3066.0,"{""type"":""Point"",""coordinates"":[81.68879740746617,21.243815217249956]}",81.68879740746617,21.243815217249956
91,48.02250344000004,0.007363531249366,0.067565503850601,-0.080411551708911,21824.0,0.0,8610.0,9190.5,10412.5,10685.0,12233.5,12415.0,11586.5,224.0,6210.0,50372.0,4690.0,1509.0,9687.0,122.0,254.0,10984.0,3171.5,"{""type"":""Point"",""coordinates"":[81.66875438803613,21.370503085195256]}",81.66875438803613,21.370503085195256
92,48.39677662999998,0.0297374679977579,0.1548503425892535,-0.1788264742693072,21824.0,0.0,9226.0,9815.0,11154.0,11718.0,16012.0,16993.5,14857.5,224.0,5974.0,50481.5,663.0,1576.0,9680.0,78.0,244.5,10725.0,3339.0,"{""type"":""Point"",""coordinates"":[81.50395358145899,21.21297475866048]}",81.50395358145899,21.21297475866048
93,46.467304340000055,0.0328774506501381,0.1323210412147505,-0.1533362792752982,21824.0,0.0,8840.0,9231.0,10538.0,11000.0,14355.0,15331.0,13656.0,224.0,6378.0,49917.0,651.0,1463.0,9726.0,62.0,227.0,10608.0,3054.0,"{""type"":""Point"",""coordinates"":[81.49671978939621,21.247848016786534]}",81.49671978939621,21.247848016786534
94,46.28102224999998,-0.0018209833309987,0.172736713611602,-0.1874700217688079,21824.0,0.0,8903.5,9519.0,11011.0,11351.5,16092.0,16033.5,13829.0,224.0,6211.0,49862.5,5198.5,1504.5,9721.0,57.0,266.5,10826.5,3163.0,"{""type"":""Point"",""coordinates"":[81.7552442353802,21.259603013619937]}",81.7552442353802,21.259603013619937
95,48.116498990000025,-0.0368432526705908,0.2109264176335794,-0.2137739942031099,21824.0,0.0,8510.5,9151.5,10782.5,10847.0,16646.0,15463.0,12627.5,224.0,6192.0,50399.5,5168.0,1514.0,9719.0,80.0,428.5,11023.0,3183.0,"{""type"":""Point"",""coordinates"":[81.71972977440106,21.24674636473631]}",81.71972977440106,21.24674636473631
96,47.10818309000001,0.0613605731715967,0.1543024635354874,-0.1785243507071858,21921.0,0.0,9282.0,10019.0,11529.0,12118.0,16540.0,18702.5,15976.5,192.0,5895.5,50104.5,5528.5,1595.5,9697.5,86.0,456.5,10829.0,3392.5,"{""type"":""Point"",""coordinates"":[81.65030833258943,21.184602097541404]}",81.65030833258943,21.184602097541404
97,54.02112854000001,0.0119687902431633,0.077221671622068,-0.0933400393981306,21824.0,0.0,8675.0,9305.0,10816.0,11173.0,13043.0,13359.0,12220.0,224.0,6369.0,52127.0,10587.0,1464.0,9621.0,89.0,231.0,11631.0,3058.0,"{""type"":""Point"",""coordinates"":[81.74431895865942,21.22341976896387]}",81.74431895865942,21.22341976896387
98,46.31691146000003,0.0290230671409944,0.0950548253576356,-0.1244500782939378,21824.0,0.0,9314.0,10064.5,11742.0,12462.0,15080.0,15981.5,14312.0,224.0,6190.0,49873.0,4935.5,1517.5,9679.0,104.0,263.5,10800.5,3190.5,"{""type"":""Point"",""coordinates"":[81.6644976517811,21.313694444257212]}",81.6644976517811,21.313694444257212
99,47.38846073000002,0.0393745515426931,0.1626080978398523,-0.1747436155238286,21824.0,0.0,9111.0,9632.0,11286.0,11571.5,16065.5,17382.5,14587.0,209.0,5979.0,50186.5,150.0,1574.0,9608.0,89.0,355.0,10433.5,3334.0,"{""type"":""Point"",""coordinates"":[81.57690394434631,21.16576507105191]}",81.57690394434631,21.16576507105191
100,43.40646743000002,-0.0186565870236154,0.1028307553686739,-0.1309821737958649,21824.0,0.0,8894.5,9621.5,11285.5,11948.5,14687.5,14149.5,12778.5,209.0,5382.0,49021.5,430.5,1785.0,9625.5,108.0,346.0,10187.0,3883.0,"{""type"":""Point"",""coordinates"":[81.61296350046547,21.382647658914863]}",81.61296350046547,21.382647658914863
101,45.421390220000035,-0.0066454577589254,0.1201667781143059,-0.1253457678021022,21824.0,0.0,9008.0,9637.0,11067.0,11184.0,14239.0,14051.0,12787.0,224.0,6012.0,49611.0,608.0,1565.0,9650.0,111.0,261.0,10466.0,3313.0,"{""type"":""Point"",""coordinates"":[81.61591297617272,21.338522784515924]}",81.61591297617272,21.338522784515924
102,51.368745020000006,0.05534676628179,0.1268183782226703,-0.1593161316613258,21824.0,0.0,9207.5,9838.5,11346.5,12125.0,15647.0,17480.5,14934.0,224.0,6202.5,51351.0,5427.5,1506.5,9525.0,428.0,437.5,11197.0,3168.5,"{""type"":""Point"",""coordinates"":[81.75793448415324,21.20582341161421]}",81.75793448415324,21.20582341161421
103,45.69141380000002,0.0448486953501497,0.0362694300518134,-0.0524301569077688,21824.0,0.0,8744.0,9024.0,9904.0,10230.0,11000.0,12033.0,11589.0,224.0,6028.0,49690.0,517.0,1560.0,9686.0,86.0,260.0,10638.0,3301.0,"{""type"":""Point"",""coordinates"":[81.65540963142364,21.380219959952182]}",81.65540963142364,21.380219959952182
104,55.930092710000054,0.0398547914178004,0.1119695281900176,-0.1428096609793928,21824.0,0.0,9130.0,9856.0,11605.5,12356.5,15472.5,16757.0,14782.5,224.0,6358.5,52685.5,13998.5,1468.0,9684.0,109.0,238.0,11883.5,3068.0,"{""type"":""Point"",""coordinates"":[81.67512852817367,21.161281271246228]}",81.67512852817367,21.161281271246228
105,47.667029360000015,0.0782659702242954,0.1261304303313654,-0.1647048442601253,21824.0,0.0,9768.0,10339.5,11833.0,12803.5,16499.5,19301.5,16874.0,224.0,5982.0,50268.0,324.5,1573.0,9647.0,70.0,257.5,10522.0,3331.0,"{""type"":""Point"",""coordinates"":[81.55808729113753,21.1842310167788]}",81.55808729113753,21.1842310167788
106,36.397817420000024,-0.1461776519391585,0.2874523871158611,-0.2753782466937758,21824.0,0.0,8490.0,8926.0,9890.0,9634.0,17407.0,12967.0,11481.0,224.0,5998.0,46971.0,398.0,1570.0,9641.0,187.0,276.0,9632.0,3324.0,"{""type"":""Point"",""coordinates"":[81.56671176259786,21.325153831200787]}",81.56671176259786,21.325153831200787
107,42.387897469999984,-0.0331921074930395,0.0293543018403724,-0.0133206695951561,21824.0,0.0,8208.5,8933.5,10388.5,10060.5,10669.0,9983.5,9276.5,224.0,6192.0,48723.5,5384.0,1512.0,9659.0,136.0,312.0,10392.0,3180.5,"{""type"":""Point"",""coordinates"":[81.7459758681892,21.21426399589138]}",81.7459758681892,21.21426399589138
108,48.418993760000035,0.031010686311621,0.1443603851444291,-0.17155430381975,21824.0,0.0,9391.0,10188.0,11766.0,12441.0,16639.0,17704.0,15644.0,224.0,6037.0,50488.0,238.0,1554.0,9692.0,71.0,297.0,10573.0,3287.0,"{""type"":""Point"",""coordinates"":[81.7349363748244,21.291719909657086]}",81.7349363748244,21.291719909657086
109,46.09132213999999,0.0232278481012658,0.1552079044874434,-0.1765199161425576,21824.0,0.0,8964.0,9506.0,10802.0,11286.0,15433.0,16167.0,13613.0,224.0,5973.0,49807.0,442.0,1577.0,9701.0,64.0,262.0,10478.0,3342.0,"{""type"":""Point"",""coordinates"":[81.52517500559175,21.209104042761464]}",81.52517500559175,21.209104042761464
110,48.651419120000014,0.0206030836403329,0.1271984924623115,-0.1540399078225763,21824.0,0.0,9433.5,10187.5,11839.0,12505.5,16150.5,16830.0,15137.5,224.0,5893.0,50556.0,5736.5,1597.0,9649.0,81.0,307.5,10874.5,3395.0,"{""type"":""Point"",""coordinates"":[81.59737948867088,21.160514128391895]}",81.59737948867088,21.160514128391895
111,44.038801130000024,-0.0071074947306504,0.1876300578034682,-0.1877902607288073,21824.0,0.0,8619.5,9224.0,10537.0,10540.5,15409.5,15192.0,12282.5,224.0,6189.0,49206.5,5045.5,1516.5,9690.0,86.0,304.0,10584.0,3188.5,"{""type"":""Point"",""coordinates"":[81.68094094550878,21.27710598872835]}",81.68094094550878,21.27710598872835
112,44.66258978000002,0.0324699467096294,0.1005462555066079,-0.1376320582877959,21824.0,0.0,9435.0,10219.0,11836.0,12761.0,15614.0,16662.0,14837.0,224.0,6036.0,49389.0,109.0,1557.0,9696.0,127.0,367.0,10548.0,3294.0,"{""type"":""Point"",""coordinates"":[81.72343589398608,21.34254378643197]}",81.72343589398608,21.34254378643197
113,49.04790944000001,0.0274629697960044,0.0807380650200136,-0.1075981029756068,21824.0,0.0,9191.0,9791.5,11149.0,11770.0,13837.5,14619.0,13378.0,224.0,6190.5,50672.0,4980.0,1516.5,9646.0,115.0,254.0,11055.0,3189.0,"{""type"":""Point"",""coordinates"":[81.62783279607442,21.320865567133424]}",81.62783279607442,21.320865567133424
114,46.315202450000015,0.0149373299731294,0.1418677087968426,-0.1541033612952425,21824.0,0.0,8921.0,9478.5,10815.0,11089.0,14755.5,15203.0,12905.5,224.0,6187.0,49872.5,555.0,1517.0,9628.0,110.0,271.5,10582.0,3189.5,"{""type"":""Point"",""coordinates"":[81.57532234774575,21.284567746956213]}",81.57532234774575,21.284567746956213
115,57.45965666000001,0.043892847041711,0.1140404563501404,-0.1687520579519262,21824.0,0.0,9760.5,10775.0,12622.5,14114.0,17747.5,19377.0,16276.5,177.0,6351.0,53133.0,14136.5,1472.0,9529.0,428.0,398.0,11921.0,3076.0,"{""type"":""Point"",""coordinates"":[81.61163769955785,21.11919566547035]}",81.61163769955785,21.11919566547035
116,49.52301422000005,0.036593015961525,0.0904930966469428,-0.1215969489187325,21824.0,0.0,8851.0,9446.0,10825.0,11528.0,13822.0,14872.0,13500.0,224.0,6006.0,50811.0,494.0,1567.0,9517.0,322.0,351.0,10667.0,3317.0,"{""type"":""Point"",""coordinates"":[81.5914254309175,21.32393831087712]}",81.5914254309175,21.32393831087712
117,45.88965896000002,0.0071242397914856,0.0412756264236902,-0.0525927972736483,21824.0,0.0,8478.0,8942.0,10286.0,10522.0,11428.0,11592.0,11090.0,224.0,6028.0,49748.0,489.0,1560.0,9680.0,91.0,262.0,10652.0,3300.0,"{""type"":""Point"",""coordinates"":[81.64838718384604,21.379590010045558]}",81.64838718384604,21.379590010045558
118,44.72582315,-0.0064081389971592,0.1536102381583431,-0.1487388304490442,21824.0,0.0,8330.0,9246.5,11289.0,11177.0,15234.0,15040.0,13363.0,224.0,5900.0,49407.5,5122.5,1594.5,9652.0,110.0,419.0,10499.0,3389.5,"{""type"":""Point"",""coordinates"":[81.66456946390657,21.25809929049744]}",81.66456946390657,21.25809929049744
119,46.37843582000005,0.0591316174023756,0.1216129978095517,-0.1600278278242566,21824.0,0.0,9610.0,10260.5,11772.0,12732.0,16257.5,18301.0,15918.5,224.0,6180.5,49891.0,698.5,1519.0,9663.5,81.0,238.0,10621.0,3194.5,"{""type"":""Point"",""coordinates"":[81.49355761947446,21.270705847822587]}",81.49355761947446,21.270705847822587
120,49.48883402000001,0.0186008499509643,0.0907406398168837,-0.1152345926668895,21824.0,0.0,9600.5,10276.5,11908.5,12513.0,15010.5,15579.5,14361.0,224.0,5900.0,50801.0,5423.5,1594.5,9687.0,69.0,288.0,10977.0,3389.0,"{""type"":""Point"",""coordinates"":[81.61858731818198,21.22106889752263]}",81.61858731818198,21.22106889752263
121,37.888074140000015,-0.0939889424773556,0.2145975596104332,-0.2113881652400446,21824.0,0.0,8566.5,9008.0,10595.0,10524.0,16275.0,13478.5,11626.0,224.0,6171.5,47407.0,339.5,1522.5,9687.5,85.0,273.0,9842.5,3203.0,"{""type"":""Point"",""coordinates"":[81.54361820304239,21.23349833460816]}",81.54361820304239,21.23349833460816
122,47.78836907000005,0.0107473626863454,0.1499577799953941,-0.1626535245154155,21824.0,0.0,8777.5,9384.5,10789.0,11073.5,14980.5,15306.0,13024.5,224.0,6198.0,50303.5,4984.0,1513.5,9651.0,73.0,245.5,10929.5,3182.0,"{""type"":""Point"",""coordinates"":[81.68878392362052,21.314278941449274]}",81.68878392362052,21.314278941449274
123,48.58818574999998,0.0239613859679365,0.0784761904761904,-0.1020495552484574,21824.0,0.0,9531.5,10136.5,11533.5,12095.0,14155.0,14850.0,13916.5,209.0,6195.0,50537.5,5272.5,1512.0,9679.0,123.0,278.0,11028.5,3179.5,"{""type"":""Point"",""coordinates"":[81.62534133929032,21.2521708488926]}",81.62534133929032,21.2521708488926
124,44.01658400000002,0.0176383465733135,0.17993336999062,-0.2078670286735977,21824.0,0.0,9512.0,10295.0,11962.0,12677.0,18240.0,18895.0,15803.0,224.0,5420.0,49200.0,357.0,1729.0,9607.0,89.0,279.0,10136.0,3730.0,"{""type"":""Point"",""coordinates"":[81.57985952004178,21.220634854775078]}",81.57985952004178,21.220634854775078
125,54.60048293,0.0436396516442202,0.1252799761087054,-0.1571148900234156,21824.0,0.0,8735.5,9482.0,10979.0,11716.0,15072.0,16447.5,13931.0,224.0,6360.5,52296.5,13931.5,1466.0,9696.5,90.0,232.0,11747.5,3063.5,"{""type"":""Point"",""coordinates"":[81.7178001419035,21.155281918840355]}",81.7178001419035,21.155281918840355
126,48.015667399999984,0.0359641312643093,0.0994777689127438,-0.1265234839476813,21824.0,0.0,9238.0,10020.0,11753.5,12415.5,15158.5,16289.5,14894.0,209.0,6198.5,50370.0,5277.0,1509.5,9664.0,90.0,309.5,10958.5,3175.0,"{""type"":""Point"",""coordinates"":[81.73368992695323,21.231426009572633]}",81.73368992695323,21.231426009572633
127,46.63136930000002,0.0254657505135652,0.1107074376829145,-0.1196109946898333,21824.0,0.0,9119.0,9635.5,10818.0,11015.0,13757.5,14476.5,13512.5,224.0,5715.0,49965.0,426.5,1647.0,9674.0,97.0,280.0,10533.0,3521.0,"{""type"":""Point"",""coordinates"":[81.59501112330919,21.304091454404034]}",81.59501112330919,21.304091454404034
128,44.43700046000003,0.053400573382612,0.0876726464518177,-0.1092896174863388,21824.0,0.0,9128.5,9629.5,11002.5,11493.5,13702.5,15248.5,13200.0,209.0,6181.0,49323.0,735.0,1518.5,9667.0,71.0,240.0,10291.5,3194.0,"{""type"":""Point"",""coordinates"":[81.5244708913975,21.26721830065789]}",81.5244708913975,21.26721830065789
129,57.070002380000005,0.0745495298809419,0.1248230965185394,-0.1623281661304475,21824.0,0.0,9386.0,9987.0,11456.0,12368.0,15896.0,18457.0,15824.0,224.0,6366.0,53019.0,10918.0,1465.0,9650.0,75.0,231.0,11983.0,3061.0,"{""type"":""Point"",""coordinates"":[81.67752057939742,21.195156607727437]}",81.67752057939742,21.195156607727437
130,43.92771548000002,0.0052605349133396,0.2081511870334252,-0.2249991476013502,21824.0,0.0,9210.0,9765.0,11365.0,11774.0,17964.0,18154.0,14184.0,224.0,6000.0,49174.0,574.0,1568.0,9644.0,142.0,269.0,10277.0,3319.0,"{""type"":""Point"",""coordinates"":[81.58059320222752,21.277765309488366]}",81.58059320222752,21.277765309488366
131,48.17289632000001,0.0078948206156686,0.1658966349301359,-0.1806489496713579,21824.0,0.0,8636.0,9312.0,10814.0,11148.0,15582.5,15830.5,13224.5,209.0,6203.5,50416.0,5197.0,1508.0,9645.0,69.0,299.5,10963.5,3171.5,"{""type"":""Point"",""coordinates"":[81.75134324243119,21.248566003522825]}",81.75134324243119,21.248566003522825
132,53.33068850000001,0.0494008206313232,0.1299035143319952,-0.1676491994177583,21824.0,0.0,9095.0,9861.5,11436.5,12354.5,16043.5,17711.0,15047.0,224.0,6358.5,51925.0,13972.0,1468.0,9726.5,79.0,229.0,11635.0,3066.5,"{""type"":""Point"",""coordinates"":[81.69108359687047,21.158377435315206]}",81.69108359687047,21.158377435315206
133,50.03229920000001,0.0007212518423280755,0.1308019872249822,-0.1581319280392513,21824.0,0.0,8790.0,9729.0,11582.0,12247.0,15933.0,15956.0,14260.0,224.0,6368.0,50960.0,10345.0,1466.0,9667.0,130.0,238.0,11247.0,3062.0,"{""type"":""Point"",""coordinates"":[81.67433114691269,21.247313975410822]}",81.67433114691269,21.247313975410822
134,46.17164561000004,0.0445179113264797,0.1396316102198455,-0.1591458501208702,21793.0,0.0,8959.5,9676.5,11478.5,11946.0,15823.5,17298.0,14747.0,224.0,6195.5,49830.5,5067.0,1513.0,9585.0,452.0,563.5,10740.0,3181.5,"{""type"":""Point"",""coordinates"":[81.7130427483453,21.26469108213077]}",81.7130427483453,21.26469108213077
135,47.104765069999985,0.0056740914419695,0.1408587108576347,-0.1597659027511896,21824.0,0.0,9311.0,10011.5,11521.5,11976.0,15903.0,16084.5,13992.5,224.0,5893.0,50103.5,5281.0,1597.0,9744.0,84.0,424.0,10783.0,3395.5,"{""type"":""Point"",""coordinates"":[81.69520981155179,21.227449267868746]}",81.69520981155179,21.227449267868746
136,49.606755710000016,0.03083591767691,0.087210911247282,-0.1107924711204459,21824.0,0.0,9074.5,9641.0,11007.5,11544.5,13750.5,14625.5,13188.0,224.0,6203.5,50835.5,5365.0,1507.0,9639.0,76.0,269.0,11112.0,3169.5,"{""type"":""Point"",""coordinates"":[81.76582283903055,21.230336616644152]}",81.76582283903055,21.230336616644152
